B1;L11;B2;L12;Vtp
5.034449725;1.07E-07;5.034449725;-1.08E-08;-0.101325907
5.037445223;9.74E-08;5.037445223;-9.90E-09;-0.101594292
5.04044072;8.90E-08;5.04044072;-9.04E-09;-0.101594243
5.043436218;8.13E-08;5.043436218;-8.24E-09;-0.101294042
5.046431716;7.45E-08;5.046431716;-7.50E-09;-0.100660258
5.049427214;6.84E-08;5.049427214;-6.81E-09;-0.099658088
5.052422711;6.29E-08;5.052422711;-6.18E-09;-0.098251818
5.055418209;5.80E-08;5.055418209;-5.59E-09;-0.09640546
5.058413707;5.36E-08;5.058413707;-5.05E-09;-0.094083551
5.061409205;4.97E-08;5.061409205;-4.54E-09;-0.091252144
5.064404702;4.63E-08;5.064404702;-4.07E-09;-0.087879991
5.0674002;4.32E-08;5.0674002;-3.63E-09;-0.083939908
5.070395698;4.05E-08;5.070395698;-3.22E-09;-0.079410293
5.073391196;3.82E-08;5.073391196;-2.84E-09;-0.07427673
5.076386693;3.61E-08;5.076386693;-2.48E-09;-0.068533622
5.079382191;3.43E-08;5.079382191;-2.14E-09;-0.062185727
5.082377689;3.28E-08;5.082377689;-1.81E-09;-0.055249499
5.085373187;3.16E-08;5.085373187;-1.51E-09;-0.04775412
5.088368684;3.05E-08;5.088368684;-1.21E-09;-0.039742054
5.091364182;2.97E-08;5.091364182;-9.27E-10;-0.031269118
5.09435968;2.90E-08;5.09435968;-6.50E-10;-0.022403895
5.097355178;2.86E-08;5.097355178;-3.78E-10;-0.013226549
5.100350675;2.83E-08;5.100350675;-1.08E-10;-0.003827003
5.103346173;2.83E-08;5.103346173;1.61E-10;0.00569741
5.106341671;2.84E-08;5.106341671;4.33E-10;0.015244782
5.109337169;2.87E-08;5.109337169;7.09E-10;0.024711705
5.112332666;2.92E-08;5.112332666;9.92E-10;0.033996538
5.115328164;2.99E-08;5.115328164;1.29E-09;0.043002563
5.118323662;3.08E-08;5.118323662;1.59E-09;0.051640912
5.12131916;3.19E-08;5.12131916;1.91E-09;0.059833063
5.124314657;3.33E-08;5.124314657;2.25E-09;0.067512772
5.127310155;3.50E-08;5.127310155;2.61E-09;0.074627334
5.130305653;3.69E-08;5.130305653;2.99E-09;0.081138184
5.133301151;3.91E-08;5.133301151;3.40E-09;0.08702078
5.136296648;4.17E-08;5.136296648;3.84E-09;0.092263918
5.139292146;4.46E-08;5.139292146;4.32E-09;0.096868558
5.142287644;4.79E-08;5.142287644;4.83E-09;0.100846268
5.145283142;5.17E-08;5.145283142;5.38E-09;0.10421749
5.148278639;5.59E-08;5.148278639;5.98E-09;0.107009702
5.151274137;6.07E-08;5.151274137;6.64E-09;0.10925562
5.154269635;6.61E-08;5.154269635;7.34E-09;0.110991537
5.157265133;7.22E-08;5.157265133;8.11E-09;0.112255825
5.16026063;7.90E-08;5.16026063;8.94E-09;0.113087686
5.163256128;8.67E-08;5.163256128;9.84E-09;0.113526112
5.166251626;9.52E-08;5.166251626;1.08E-08;0.113609091
5.169247124;1.05E-07;5.169247124;1.19E-08;0.113373017
5.172242621;1.15E-07;5.172242621;1.30E-08;0.112852295
5.175238119;1.27E-07;5.175238119;1.43E-08;0.112079084
5.178233617;1.41E-07;5.178233617;1.56E-08;0.111083191
5.181229115;1.55E-07;5.181229115;1.71E-08;0.109892037
5.184224612;1.72E-07;5.184224612;1.86E-08;0.108530715
5.18722011;1.90E-07;5.18722011;2.03E-08;0.107022083
5.190215608;2.10E-07;5.190215608;2.22E-08;0.105386894
5.193211106;2.33E-07;5.193211106;2.41E-08;0.103643941
5.196206603;2.58E-07;5.196206603;2.62E-08;0.101810208
5.199202101;2.85E-07;5.199202101;2.85E-08;0.09990102
5.202197599;3.16E-07;5.202197599;3.09E-08;0.097930183
5.205193097;3.49E-07;5.205193097;3.35E-08;0.095910118
5.208188594;3.86E-07;5.208188594;3.62E-08;0.093851983
5.211184092;4.26E-07;5.211184092;3.91E-08;0.091765781
5.21417959;4.71E-07;5.21417959;4.22E-08;0.089660457
5.217175088;5.20E-07;5.217175088;4.55E-08;0.087543993
5.220170585;5.73E-07;5.220170585;4.89E-08;0.085423479
5.223166083;6.31E-07;5.223166083;5.26E-08;0.083305191
5.226161581;6.95E-07;5.226161581;5.64E-08;0.081194654
5.229157079;7.63E-07;5.229157079;6.04E-08;0.079096698
5.232152576;8.38E-07;5.232152576;6.46E-08;0.077015519
5.235148074;9.19E-07;5.235148074;6.89E-08;0.074954724
5.238143572;1.01E-06;5.238143572;7.34E-08;0.072917383
5.24113907;1.10E-06;5.24113907;7.81E-08;0.070906069
5.244134567;1.20E-06;5.244134567;8.29E-08;0.068922906
5.247130065;1.31E-06;5.247130065;8.79E-08;0.06696961
5.250125563;1.43E-06;5.250125563;9.30E-08;0.065047525
5.253121061;1.55E-06;5.253121061;9.81E-08;0.063157662
5.256116558;1.69E-06;5.256116558;1.03E-07;0.061300739
5.259112056;1.83E-06;5.259112056;1.09E-07;0.059477214
5.262107554;1.98E-06;5.262107554;1.14E-07;0.057687319
5.265103052;2.14E-06;5.265103052;1.20E-07;0.055931091
5.268098549;2.31E-06;5.268098549;1.25E-07;0.054208406
5.271094047;2.48E-06;5.271094047;1.30E-07;0.052519006
5.274089545;2.67E-06;5.274089545;1.36E-07;0.050862524
5.277085043;2.86E-06;5.277085043;1.41E-07;0.049238509
5.28008054;3.07E-06;5.28008054;1.46E-07;0.047646452
5.283076038;3.28E-06;5.283076038;1.51E-07;0.046085799
5.286071536;3.50E-06;5.286071536;1.56E-07;0.044555974
5.289067034;3.73E-06;5.289067034;1.61E-07;0.043056389
5.292062531;3.97E-06;5.292062531;1.65E-07;0.041586459
5.295058029;4.21E-06;5.295058029;1.69E-07;0.040145611
5.298053527;4.46E-06;5.298053527;1.73E-07;0.03873329
5.301049025;4.72E-06;5.301049025;1.76E-07;0.03734897
5.304044522;4.99E-06;5.304044522;1.79E-07;0.03599215
5.30704002;5.26E-06;5.30704002;1.82E-07;0.034662364
5.310035518;5.53E-06;5.310035518;1.84E-07;0.033359178
5.313031016;5.81E-06;5.313031016;1.86E-07;0.032082192
5.316026513;6.09E-06;5.316026513;1.88E-07;0.030831038
5.319022011;6.37E-06;5.319022011;1.89E-07;0.029605383
5.322017509;6.66E-06;5.322017509;1.89E-07;0.028404922
5.325013007;6.94E-06;5.325013007;1.89E-07;0.027229378
5.328008504;7.23E-06;5.328008504;1.89E-07;0.026078501
5.331004002;7.51E-06;5.331004002;1.87E-07;0.024952063
5.3339995;7.80E-06;5.3339995;1.86E-07;0.02384986
5.336994997;8.08E-06;5.336994997;1.84E-07;0.022771703
5.339990495;8.35E-06;5.339990495;1.81E-07;0.021717421
5.342985993;8.62E-06;5.342985993;1.78E-07;0.020686855
5.345981491;8.89E-06;5.345981491;1.75E-07;0.019679859
5.348976988;9.15E-06;5.348976988;1.71E-07;0.018696297
5.351972486;9.40E-06;5.351972486;1.67E-07;0.017736039
5.354967984;9.65E-06;5.354967984;1.62E-07;0.016798961
5.357963482;9.89E-06;5.357963482;1.57E-07;0.015884947
5.360958979;1.01E-05;5.360958979;1.52E-07;0.01499388
5.363954477;1.03E-05;5.363954477;1.46E-07;0.014125647
5.366949975;1.05E-05;5.366949975;1.40E-07;0.013280133
5.369945473;1.07E-05;5.369945473;1.34E-07;0.012457225
5.37294097;1.09E-05;5.37294097;1.27E-07;0.011656806
5.375936468;1.11E-05;5.375936468;1.21E-07;0.010878755
5.378931966;1.13E-05;5.378931966;1.14E-07;0.010122948
5.381927464;1.14E-05;5.381927464;1.07E-07;0.009389256
5.384922961;1.16E-05;5.384922961;1.00E-07;0.008677546
5.387918459;1.17E-05;5.387918459;9.36E-08;0.007987677
5.390913957;1.18E-05;5.390913957;8.66E-08;0.007319507
5.393909455;1.20E-05;5.393909455;7.97E-08;0.006672888
5.396904952;1.21E-05;5.396904952;7.29E-08;0.006047668
5.39990045;1.21E-05;5.39990045;6.61E-08;0.005443692
5.402895948;1.22E-05;5.402895948;5.94E-08;0.004860804
5.405891446;1.23E-05;5.405891446;5.28E-08;0.004298847
5.408886943;1.23E-05;5.408886943;4.64E-08;0.003757661
5.411882441;1.24E-05;5.411882441;4.01E-08;0.003237087
5.414877939;1.24E-05;5.414877939;3.40E-08;0.002736966
5.417873437;1.25E-05;5.417873437;2.81E-08;0.002257134
5.420868934;1.25E-05;5.420868934;2.25E-08;0.00179743
5.423864432;1.25E-05;5.423864432;1.70E-08;0.001357684
5.42685993;1.25E-05;5.42685993;1.17E-08;0.000937725
5.429855428;1.25E-05;5.429855428;6.72E-09;0.000537374
5.432850925;1.25E-05;5.432850925;1.96E-09;0.000156442
5.435846423;1.25E-05;5.435846423;-2.56E-09;-0.00020527
5.438841921;1.25E-05;5.438841921;-6.83E-09;-0.000547976
5.441837419;1.24E-05;5.441837419;-1.08E-08;-0.000871904
5.444832916;1.24E-05;5.444832916;-1.46E-08;-0.001177301
5.447828414;1.24E-05;5.447828414;-1.81E-08;-0.001464432
5.450823912;1.23E-05;5.450823912;-2.14E-08;-0.001733583
5.45381941;1.23E-05;5.45381941;-2.44E-08;-0.001985063
5.456814907;1.22E-05;5.456814907;-2.71E-08;-0.0022192
5.459810405;1.22E-05;5.459810405;-2.97E-08;-0.002436348
5.462805903;1.21E-05;5.462805903;-3.20E-08;-0.002636879
5.465801401;1.21E-05;5.465801401;-3.40E-08;-0.00282119
5.468796898;1.20E-05;5.468796898;-3.59E-08;-0.002989693
5.471792396;1.19E-05;5.471792396;-3.75E-08;-0.003142822
5.474787894;1.19E-05;5.474787894;-3.90E-08;-0.003281023
5.477783392;1.18E-05;5.477783392;-4.02E-08;-0.00340476
5.480778889;1.17E-05;5.480778889;-4.13E-08;-0.003514503
5.483774387;1.17E-05;5.483774387;-4.21E-08;-0.003610736
5.486769885;1.16E-05;5.486769885;-4.29E-08;-0.003693946
5.489765383;1.15E-05;5.489765383;-4.34E-08;-0.003764627
5.49276088;1.15E-05;5.49276088;-4.38E-08;-0.003823275
5.495756378;1.14E-05;5.495756378;-4.41E-08;-0.003870385
5.498751876;1.13E-05;5.498751876;-4.43E-08;-0.003906455
5.501747374;1.13E-05;5.501747374;-4.43E-08;-0.003931975
5.504742871;1.12E-05;5.504742871;-4.42E-08;-0.003947434
5.507738369;1.11E-05;5.507738369;-4.40E-08;-0.003953315
5.510733867;1.11E-05;5.510733867;-4.37E-08;-0.003950093
5.513729365;1.10E-05;5.513729365;-4.33E-08;-0.003938233
5.516724862;1.09E-05;5.516724862;-4.28E-08;-0.00391819
5.51972036;1.09E-05;5.51972036;-4.23E-08;-0.003890406
5.522715858;1.08E-05;5.522715858;-4.17E-08;-0.00385531
5.525711356;1.07E-05;5.525711356;-4.10E-08;-0.003813315
5.528706853;1.07E-05;5.528706853;-4.02E-08;-0.003764816
5.531702351;1.06E-05;5.531702351;-3.94E-08;-0.003710191
5.534697849;1.06E-05;5.534697849;-3.86E-08;-0.0036498
5.537693347;1.05E-05;5.537693347;-3.77E-08;-0.003583981
5.540688844;1.05E-05;5.540688844;-3.68E-08;-0.003513057
5.543684342;1.04E-05;5.543684342;-3.58E-08;-0.003437327
5.54667984;1.04E-05;5.54667984;-3.48E-08;-0.003357078
5.549675338;1.03E-05;5.549675338;-3.37E-08;-0.003272576
5.552670835;1.03E-05;5.552670835;-3.27E-08;-0.003184075
5.555666333;1.02E-05;5.555666333;-3.16E-08;-0.003091818
5.558661831;1.02E-05;5.558661831;-3.05E-08;-0.002996036
5.561657329;1.01E-05;5.561657329;-2.94E-08;-0.002896954
5.564652826;1.01E-05;5.564652826;-2.82E-08;-0.002794796
5.567648324;1.01E-05;5.567648324;-2.70E-08;-0.002689782
5.570643822;1.00E-05;5.570643822;-2.59E-08;-0.002582134
5.57363932;9.98E-06;5.57363932;-2.47E-08;-0.00247208
5.576634817;9.95E-06;5.576634817;-2.35E-08;-0.002359851
5.579630315;9.92E-06;5.579630315;-2.23E-08;-0.002245687
5.582625813;9.89E-06;5.582625813;-2.11E-08;-0.002129836
5.585621311;9.86E-06;5.585621311;-1.98E-08;-0.002012555
5.588616808;9.83E-06;5.588616808;-1.86E-08;-0.001894109
5.591612306;9.81E-06;5.591612306;-1.74E-08;-0.001774772
5.594607804;9.79E-06;5.594607804;-1.62E-08;-0.001654826
5.597603302;9.77E-06;5.597603302;-1.50E-08;-0.001534556
5.600598799;9.75E-06;5.600598799;-1.38E-08;-0.001414255
5.603594297;9.73E-06;5.603594297;-1.26E-08;-0.001294214
5.606589795;9.72E-06;5.606589795;-1.14E-08;-0.001174728
5.609585293;9.70E-06;5.609585293;-1.02E-08;-0.001056087
5.61258079;9.69E-06;5.61258079;-9.09E-09;-0.000938576
5.615576288;9.68E-06;5.615576288;-7.96E-09;-0.000822476
5.618571786;9.67E-06;5.618571786;-6.85E-09;-0.000708057
5.621567284;9.66E-06;5.621567284;-5.76E-09;-0.000595579
5.624562781;9.66E-06;5.624562781;-4.69E-09;-0.000485293
5.627558279;9.65E-06;5.627558279;-3.64E-09;-0.000377432
5.630553777;9.65E-06;5.630553777;-2.63E-09;-0.000272219
5.633549275;9.65E-06;5.633549275;-1.64E-09;-0.000169861
5.636544772;9.65E-06;5.636544772;-6.81E-10;-7.06E-05
5.63954027;9.65E-06;5.63954027;2.46E-10;2.55E-05
5.642535768;9.66E-06;5.642535768;1.14E-09;0.000118239
5.645531266;9.66E-06;5.645531266;2.00E-09;0.00020741
5.648526763;9.67E-06;5.648526763;2.83E-09;0.00029292
5.651522261;9.67E-06;5.651522261;3.62E-09;0.000374651
5.654517759;9.68E-06;5.654517759;4.38E-09;0.000452502
5.657513257;9.69E-06;5.657513257;5.10E-09;0.000526383
5.660508754;9.70E-06;5.660508754;5.78E-09;0.000596218
5.663504252;9.71E-06;5.663504252;6.43E-09;0.000661941
5.66649975;9.72E-06;5.66649975;7.03E-09;0.000723501
5.669495248;9.73E-06;5.669495248;7.60E-09;0.000780852
5.672490745;9.75E-06;5.672490745;8.13E-09;0.000833963
5.675486243;9.76E-06;5.675486243;8.62E-09;0.00088281
5.678481741;9.77E-06;5.678481741;9.06E-09;0.000927378
5.681477239;9.79E-06;5.681477239;9.47E-09;0.000967662
5.684472736;9.81E-06;5.684472736;9.84E-09;0.001003666
5.687468234;9.82E-06;5.687468234;1.02E-08;0.001035402
5.690463732;9.84E-06;5.690463732;1.05E-08;0.001062893
5.69345923;9.86E-06;5.69345923;1.07E-08;0.00108617
5.696454727;9.87E-06;5.696454727;1.09E-08;0.001105272
5.699450225;9.89E-06;5.699450225;1.11E-08;0.001120247
5.702445723;9.91E-06;5.702445723;1.12E-08;0.001131155
5.705441221;9.93E-06;5.705441221;1.13E-08;0.00113806
5.708436718;9.94E-06;5.708436718;1.13E-08;0.001141037
5.711432216;9.96E-06;5.711432216;1.14E-08;0.001140167
5.714427714;9.98E-06;5.714427714;1.13E-08;0.001135539
5.717423212;1.00E-05;5.717423212;1.13E-08;0.00112725
5.720418709;1.00E-05;5.720418709;1.12E-08;0.001115399
5.723414207;1.00E-05;5.723414207;1.10E-08;0.001100094
5.726409705;1.00E-05;5.726409705;1.09E-08;0.001081444
5.729405203;1.01E-05;5.729405203;1.07E-08;0.00105956
5.7324007;1.01E-05;5.7324007;1.04E-08;0.001034557
5.735396198;1.01E-05;5.735396198;1.02E-08;0.001006546
5.738391696;1.01E-05;5.738391696;9.87E-09;0.00097564
5.741387194;1.01E-05;5.741387194;9.54E-09;0.000941949
5.744382691;1.01E-05;5.744382691;9.18E-09;0.000905578
5.747378189;1.02E-05;5.747378189;8.80E-09;0.000866632
5.750373687;1.02E-05;5.750373687;8.39E-09;0.000825211
5.753369185;1.02E-05;5.753369185;7.96E-09;0.000781413
5.756364682;1.02E-05;5.756364682;7.50E-09;0.000735334
5.75936018;1.02E-05;5.75936018;7.01E-09;0.000687069
5.762355678;1.02E-05;5.762355678;6.51E-09;0.000636712
5.765351176;1.02E-05;5.765351176;5.98E-09;0.000584359
5.768346673;1.02E-05;5.768346673;5.43E-09;0.000530107
5.771342171;1.02E-05;5.771342171;4.86E-09;0.000474057
5.774337669;1.03E-05;5.774337669;4.27E-09;0.000416312
5.777333167;1.03E-05;5.777333167;3.66E-09;0.000356979
5.780328664;1.03E-05;5.780328664;3.04E-09;0.000296169
5.783324162;1.03E-05;5.783324162;2.40E-09;0.000233995
5.78631966;1.03E-05;5.78631966;1.75E-09;0.000170572
5.789315158;1.03E-05;5.789315158;1.09E-09;0.000106017
5.792310655;1.03E-05;5.792310655;4.16E-10;4.04E-05
5.795306153;1.03E-05;5.795306153;-2.68E-10;-2.60E-05
5.798301651;1.03E-05;5.798301651;-9.59E-10;-9.33E-05
5.801297149;1.03E-05;5.801297149;-1.66E-09;-0.000161278
5.804292646;1.03E-05;5.804292646;-2.36E-09;-0.000229846
5.807288144;1.03E-05;5.807288144;-3.07E-09;-0.000298929
5.810283642;1.03E-05;5.810283642;-3.78E-09;-0.000368456
5.81327914;1.03E-05;5.81327914;-4.50E-09;-0.00043837
5.816274637;1.03E-05;5.816274637;-5.22E-09;-0.000508634
5.819270135;1.02E-05;5.819270135;-5.94E-09;-0.00057923
5.822265633;1.02E-05;5.822265633;-6.66E-09;-0.000650166
5.825261131;1.02E-05;5.825261131;-7.38E-09;-0.000721479
5.828256628;1.02E-05;5.828256628;-8.11E-09;-0.000793236
5.831252126;1.02E-05;5.831252126;-8.84E-09;-0.000865543
5.834247624;1.02E-05;5.834247624;-9.57E-09;-0.000938545
5.837243122;1.02E-05;5.837243122;-1.03E-08;-0.001012432
5.840238619;1.02E-05;5.840238619;-1.11E-08;-0.001087442
5.843234117;1.02E-05;5.843234117;-1.18E-08;-0.001163865
5.846229615;1.01E-05;5.846229615;-1.26E-08;-0.001242047
5.849225113;1.01E-05;5.849225113;-1.34E-08;-0.001322388
5.85222061;1.01E-05;5.85222061;-1.42E-08;-0.00140535
5.855216108;1.01E-05;5.855216108;-1.51E-08;-0.001491452
5.858211606;1.01E-05;5.858211606;-1.59E-08;-0.001581274
5.861207104;1.01E-05;5.861207104;-1.69E-08;-0.001675457
5.864202601;1.00E-05;5.864202601;-1.78E-08;-0.001774701
5.867198099;1.00E-05;5.867198099;-1.88E-08;-0.001879768
5.870193597;1.00E-05;5.870193597;-1.99E-08;-0.001991477
5.873189095;9.97E-06;5.873189095;-2.11E-08;-0.002110708
5.876184592;9.95E-06;5.876184592;-2.23E-08;-0.002238401
5.87918009;9.92E-06;5.87918009;-2.36E-08;-0.002375552
5.882175588;9.90E-06;5.882175588;-2.50E-08;-0.002523221
5.885171086;9.87E-06;5.885171086;-2.65E-08;-0.002682528
5.888166583;9.84E-06;5.888166583;-2.81E-08;-0.002854657
5.891162081;9.81E-06;5.891162081;-2.98E-08;-0.003040858
5.894157579;9.78E-06;5.894157579;-3.17E-08;-0.00324245
5.897153077;9.74E-06;5.897153077;-3.37E-08;-0.00346083
5.900148574;9.71E-06;5.900148574;-3.59E-08;-0.00369747
5.903144072;9.67E-06;5.903144072;-3.82E-08;-0.003953929
5.90613957;9.62E-06;5.90613957;-4.07E-08;-0.00423186
5.909135068;9.58E-06;5.909135068;-4.34E-08;-0.004533008
5.912130565;9.53E-06;5.912130565;-4.63E-08;-0.004859225
5.915126063;9.48E-06;5.915126063;-4.94E-08;-0.005212468
5.918121561;9.42E-06;5.918121561;-5.27E-08;-0.005594806
5.921117059;9.36E-06;5.921117059;-5.62E-08;-0.006008417
5.924112556;9.29E-06;5.924112556;-6.00E-08;-0.006455593
5.927108054;9.22E-06;5.927108054;-6.40E-08;-0.006938729
5.930103552;9.14E-06;5.930103552;-6.82E-08;-0.007460324
5.93309905;9.06E-06;5.93309905;-7.27E-08;-0.008022965
5.936094547;8.97E-06;5.936094547;-7.74E-08;-0.008629317
5.939090045;8.87E-06;5.939090045;-8.24E-08;-0.009282107
5.942085543;8.77E-06;5.942085543;-8.75E-08;-0.009984101
5.945081041;8.65E-06;5.945081041;-9.29E-08;-0.010738085
5.948076538;8.53E-06;5.948076538;-9.85E-08;-0.011546837
5.951072036;8.40E-06;5.951072036;-1.04E-07;-0.012413098
5.954067534;8.26E-06;5.954067534;-1.10E-07;-0.013339539
5.957063032;8.10E-06;5.957063032;-1.16E-07;-0.014328732
5.960058529;7.94E-06;5.960058529;-1.22E-07;-0.015383112
5.963054027;7.76E-06;5.963054027;-1.28E-07;-0.016504938
5.966049525;7.57E-06;5.966049525;-1.34E-07;-0.017696264
5.969045023;7.38E-06;5.969045023;-1.40E-07;-0.018958898
5.97204052;7.17E-06;5.97204052;-1.45E-07;-0.020294369
5.975036018;6.94E-06;5.975036018;-1.51E-07;-0.021703899
5.978031516;6.71E-06;5.978031516;-1.56E-07;-0.023188373
5.981027014;6.47E-06;5.981027014;-1.60E-07;-0.024748318
5.984022511;6.22E-06;5.984022511;-1.64E-07;-0.026383888
5.987018009;5.96E-06;5.987018009;-1.67E-07;-0.028094851
5.990013507;5.69E-06;5.990013507;-1.70E-07;-0.029880589
5.993009005;5.42E-06;5.993009005;-1.72E-07;-0.031740105
5.996004502;5.15E-06;5.996004502;-1.73E-07;-0.033672032
5.999;4.87E-06;5.999;-1.74E-07;-0.035674659
