meas N = 3;meas N = 3;meas N = 3
1.497000000E+00;1.266003079E-06;-1.455170033E-08
1.498000000E+00;1.156151189E-06;-1.391012714E-08
1.499000000E+00;1.062866777E-06;-9.779119850E-09
1.500000000E+00;9.489625298E-07;-9.381682030E-09
1.501000000E+00;8.855543595E-07;-9.632687540E-09
1.502000000E+00;8.207365481E-07;-1.103853569E-08
1.503000000E+00;7.553255091E-07;-9.914031304E-09
1.504000000E+00;6.902297788E-07;-1.372510667E-08
1.505000000E+00;6.311330495E-07;-1.094818907E-08
1.506000000E+00;5.802390858E-07;-1.404443584E-08
1.507000000E+00;5.262037217E-07;-1.287486268E-08
1.508000000E+00;4.659279434E-07;-1.358134514E-08
1.509000000E+00;4.312472321E-07;-1.276742337E-08
1.510000000E+00;3.939904984E-07;-1.310322325E-08
1.511000000E+00;3.500543810E-07;-1.192337769E-08
1.512000000E+00;3.172405207E-07;-1.711011093E-08
1.513000000E+00;2.836698351E-07;-1.396110350E-08
1.514000000E+00;2.503119669E-07;-1.071268379E-08
1.515000000E+00;2.230982546E-07;-1.162608084E-08
1.516000000E+00;1.885073462E-07;-6.697268029E-09
1.517000000E+00;1.727002005E-07;-3.230324671E-09
1.518000000E+00;1.581433607E-07;-1.348371214E-09
1.519000000E+00;1.400929640E-07;4.837850251E-09
1.520000000E+00;1.244685488E-07;6.885810839E-09
1.521000000E+00;1.237738047E-07;6.901745555E-09
1.522000000E+00;1.094380486E-07;7.743687474E-09
1.523000000E+00;1.049049871E-07;1.246080458E-08
1.524000000E+00;9.498462470E-08;1.255294314E-08
1.525000000E+00;8.875671261E-08;1.470270903E-08
1.526000000E+00;8.208272458E-08;1.618500400E-08
1.527000000E+00;7.140655720E-08;1.754375422E-08
1.528000000E+00;6.681315109E-08;2.134529598E-08
1.529000000E+00;5.924865740E-08;1.954725656E-08
1.530000000E+00;6.014695181E-08;2.625346625E-08
1.531000000E+00;5.393940394E-08;2.465986314E-08
1.532000000E+00;5.034805285E-08;2.845129459E-08
1.533000000E+00;4.818509775E-08;2.787443605E-08
1.534000000E+00;4.137657000E-08;2.714665158E-08
1.535000000E+00;3.319677520E-08;3.266640103E-08
1.536000000E+00;3.031025958E-08;3.260630334E-08
1.537000000E+00;2.531152783E-08;3.175130573E-08
1.538000000E+00;2.522370056E-08;3.618145930E-08
1.539000000E+00;2.518635523E-08;3.977881382E-08
1.540000000E+00;2.948649749E-08;4.165425358E-08
1.541000000E+00;3.695498672E-08;3.958833441E-08
1.542000000E+00;5.178447912E-08;3.875234575E-08
1.543000000E+00;6.973342076E-08;4.603900505E-08
1.544000000E+00;9.368423212E-08;4.613265970E-08
1.545000000E+00;1.234063402E-07;4.571172496E-08
1.546000000E+00;1.633273710E-07;5.292262906E-08
1.547000000E+00;2.274182840E-07;5.145554171E-08
1.548000000E+00;2.666015240E-07;5.554830284E-08
1.549000000E+00;3.158732576E-07;6.072824006E-08
1.550000000E+00;3.878165730E-07;6.102854365E-08
1.551000000E+00;4.975820501E-07;6.099942025E-08
1.552000000E+00;5.611217715E-07;6.120161350E-08
1.553000000E+00;6.493982439E-07;6.479147512E-08
1.554000000E+00;7.573674602E-07;6.333507473E-08
1.555000000E+00;8.825706471E-07;6.344338089E-08
1.556000000E+00;1.056948867E-06;6.114014387E-08
1.557000000E+00;1.174695575E-06;6.444527144E-08
1.558000000E+00;1.326844269E-06;6.273279847E-08
1.559000000E+00;1.510942210E-06;6.208952453E-08
1.560000000E+00;1.706829634E-06;5.836391139E-08
1.561000000E+00;2.011223779E-06;5.523531376E-08
1.562000000E+00;2.168122422E-06;5.753882200E-08
1.563000000E+00;2.409511413E-06;5.813391683E-08
1.564000000E+00;2.672447481E-06;5.599405408E-08
1.565000000E+00;2.954620524E-06;6.200004537E-08
1.566000000E+00;3.250143531E-06;4.994920180E-08
1.567000000E+00;3.563337753E-06;4.814730709E-08
1.568000000E+00;3.698906900E-06;5.001257468E-08
1.569000000E+00;4.211614253E-06;4.554648647E-08
1.570000000E+00;4.687507934E-06;4.468126586E-08
1.571000000E+00;4.968073452E-06;4.914183601E-08
1.572000000E+00;5.363305959E-06;4.537344989E-08
1.573000000E+00;5.789795997E-06;4.032143721E-08
1.574000000E+00;6.259401226E-06;3.770124114E-08
1.575000000E+00;6.731527140E-06;3.488317930E-08
1.576000000E+00;7.261874119E-06;4.325867581E-08
1.577000000E+00;7.816933357E-06;1.800474833E-08
1.578000000E+00;8.399317152E-06;1.232891426E-08
1.579000000E+00;9.052958569E-06;2.056535411E-08
1.580000000E+00;9.862984958E-06;4.858693209E-09
1.581000000E+00;1.033938109E-05;2.386689694E-08
1.582000000E+00;1.104443614E-05;2.474953760E-09
1.583000000E+00;1.181725489E-05;4.563616413E-09
1.584000000E+00;1.257376591E-05;1.649239121E-08
1.585000000E+00;1.341714848E-05;1.008721660E-09
1.586000000E+00;1.424101536E-05;-1.159624195E-08
1.587000000E+00;1.517095238E-05;5.324018364E-09
1.588000000E+00;1.613029297E-05;3.114592519E-09
1.589000000E+00;1.705950345E-05;-4.881800118E-08
1.590000000E+00;1.809179154E-05;-1.520277433E-08
1.591000000E+00;1.938665045E-05;-2.460306188E-08
1.592000000E+00;2.021231797E-05;-2.034392115E-08
1.593000000E+00;2.119392745E-05;-7.956811179E-09
1.594000000E+00;2.233279025E-05;-5.174340145E-08
1.595000000E+00;2.340566803E-05;-2.989912372E-08
1.596000000E+00;2.441933245E-05;-8.117307933E-08
1.597000000E+00;2.558362068E-05;-7.975895616E-08
1.598000000E+00;2.668966072E-05;-8.026419888E-08
1.599000000E+00;2.779487660E-05;-2.570681435E-08
1.600000000E+00;2.898627730E-05;-1.056403346E-07
1.601000000E+00;3.002406188E-05;-1.171262674E-07
1.602000000E+00;3.113004170E-05;-6.698522512E-08
1.603000000E+00;3.222264456E-05;-1.545516955E-07
1.604000000E+00;3.317104759E-05;-8.818847176E-08
1.605000000E+00;3.432704563E-05;-4.902041201E-09
1.606000000E+00;3.539289638E-05;-1.257547680E-07
1.607000000E+00;3.636554824E-05;-1.579900251E-07
1.608000000E+00;3.732791209E-05;-1.347406279E-07
1.609000000E+00;3.836263583E-05;-4.530038122E-08
1.610000000E+00;3.926150846E-05;-1.571678705E-07
1.611000000E+00;4.025191303E-05;-2.463511438E-07
1.612000000E+00;4.107340301E-05;-1.468283711E-07
1.613000000E+00;4.185310343E-05;-1.374303527E-07
1.614000000E+00;4.280959975E-05;-7.591299376E-08
1.615000000E+00;4.371858132E-05;-1.442329987E-07
1.616000000E+00;4.429168104E-05;-1.410715082E-07
1.617000000E+00;4.492832871E-05;-1.963546664E-07
1.618000000E+00;4.572143218E-05;-2.451252834E-07
1.619000000E+00;4.645451723E-05;-1.687965912E-07
1.620000000E+00;4.699203295E-05;-2.244986654E-07
1.621000000E+00;4.771855983E-05;-2.879346969E-08
1.622000000E+00;4.808578334E-05;-2.146059946E-07
1.623000000E+00;4.857722017E-05;-1.146357635E-07
1.624000000E+00;4.899950651E-05;-2.191784748E-07
1.625000000E+00;4.954655959E-05;-1.688385970E-07
1.626000000E+00;4.988461574E-05;-1.541562232E-07
1.627000000E+00;5.024134892E-05;-2.026582950E-07
1.628000000E+00;5.048887863E-05;-1.616604173E-07
1.629000000E+00;5.081343366E-05;-2.455373311E-07
1.630000000E+00;5.102919806E-05;-6.130970884E-08
1.631000000E+00;5.117006678E-05;-1.293271773E-07
1.632000000E+00;5.131072036E-05;-1.352503664E-07
1.633000000E+00;5.151592578E-05;-2.235101561E-07
1.634000000E+00;5.159263646E-05;-1.383582013E-07
1.635000000E+00;5.168436782E-05;-9.094191831E-08
1.636000000E+00;5.171893505E-05;-1.371328939E-07
1.637000000E+00;5.175263393E-05;-1.978991880E-07
1.638000000E+00;5.171272908E-05;-1.605715886E-07
1.639000000E+00;5.155019308E-05;-1.376775179E-07
1.640000000E+00;5.158984156E-05;-2.217882789E-07
1.641000000E+00;5.131079705E-05;-1.321664287E-07
1.642000000E+00;5.138972817E-05;-2.016577434E-07
1.643000000E+00;5.112830230E-05;-1.580784628E-07
1.644000000E+00;5.078788813E-05;-1.776485381E-07
1.645000000E+00;5.078872942E-05;-1.583392847E-07
1.646000000E+00;5.064458420E-05;-1.176302941E-07
1.647000000E+00;5.027912034E-05;-9.658011274E-08
1.648000000E+00;5.005731766E-05;-1.359554764E-07
1.649000000E+00;4.978889181E-05;-2.244929741E-07
1.650000000E+00;4.955092799E-05;-1.674592293E-07
1.651000000E+00;4.912058392E-05;-1.195227494E-07
1.652000000E+00;4.867189691E-05;-1.665106493E-07
1.653000000E+00;4.846766224E-05;-1.613395870E-07
1.654000000E+00;4.803792452E-05;-1.610969592E-07
1.655000000E+00;4.764736092E-05;-1.291968704E-07
1.656000000E+00;4.733653195E-05;-1.499649274E-07
1.657000000E+00;4.694055185E-05;-1.332565330E-07
1.658000000E+00;4.644636397E-05;-2.037045927E-07
1.659000000E+00;4.609637934E-05;-1.696816353E-07
1.660000000E+00;4.560353246E-05;-6.366227706E-08
1.661000000E+00;4.521942468E-05;-1.695065737E-07
1.662000000E+00;4.471993690E-05;-1.758686521E-07
1.663000000E+00;4.427445343E-05;-2.261961532E-07
1.664000000E+00;4.376781755E-05;-1.544228945E-07
1.665000000E+00;4.322205117E-05;-1.562290552E-07
1.666000000E+00;4.273219562E-05;-1.856497927E-07
1.667000000E+00;4.232083737E-05;-1.747852261E-07
1.668000000E+00;4.179182191E-05;-1.521945209E-07
1.669000000E+00;4.117235875E-05;-2.262626649E-07
1.670000000E+00;4.060093990E-05;-1.520649805E-07
1.671000000E+00;4.010785382E-05;-1.891370303E-07
1.672000000E+00;3.947681379E-05;-1.543921845E-07
1.673000000E+00;3.897044680E-05;-1.437177382E-07
1.674000000E+00;3.830059980E-05;-1.824616693E-07
1.675000000E+00;3.782478820E-05;-1.597028077E-07
1.676000000E+00;3.707719145E-05;-1.404797103E-07
1.677000000E+00;3.651696521E-05;-2.034762912E-07
1.678000000E+00;3.588407460E-05;-1.577092455E-07
1.679000000E+00;3.518477680E-05;-1.704011141E-07
1.680000000E+00;3.460138537E-05;-1.777471887E-07
1.681000000E+00;3.390817355E-05;-1.426385555E-07
1.682000000E+00;3.324701504E-05;-1.760415323E-07
1.683000000E+00;3.245291478E-05;-1.276417124E-07
1.684000000E+00;3.177001568E-05;-1.644667805E-07
1.685000000E+00;3.094243377E-05;-1.538927947E-07
1.686000000E+00;3.016124321E-05;-9.795970139E-08
1.687000000E+00;2.943754351E-05;-1.479498877E-07
1.688000000E+00;2.850574128E-05;-1.147322080E-07
1.689000000E+00;2.770545279E-05;-1.470715054E-07
1.690000000E+00;2.677042654E-05;-8.121588550E-08
1.691000000E+00;2.583052094E-05;-9.649245422E-08
1.692000000E+00;2.483738442E-05;-1.755153942E-07
1.693000000E+00;2.380519484E-05;-1.642746853E-07
1.694000000E+00;2.269035405E-05;-1.044527137E-07
1.695000000E+00;2.150356882E-05;-8.393676359E-08
1.696000000E+00;2.068253608E-05;-1.190770511E-07
1.697000000E+00;1.932283909E-05;-8.466312897E-08
1.698000000E+00;1.799261821E-05;-1.261455653E-07
1.699000000E+00;1.672492056E-05;-7.060043120E-08
1.700000000E+00;1.564183774E-05;-6.564223208E-08
1.701000000E+00;1.458522232E-05;-1.002740658E-07
1.702000000E+00;1.345334895E-05;-6.342000396E-08
1.703000000E+00;1.258694379E-05;-7.994338223E-08
1.704000000E+00;1.175120864E-05;-3.979071368E-08
1.705000000E+00;1.098694606E-05;-5.720937359E-08
1.706000000E+00;1.033825412E-05;-4.460743077E-08
1.707000000E+00;9.627078541E-06;-3.165686518E-08
1.708000000E+00;9.339124540E-06;-1.278025337E-08
1.709000000E+00;9.063240632E-06;-1.718355043E-08
1.710000000E+00;8.968805122E-06;-3.439953273E-08
1.711000000E+00;9.040566373E-06;2.351928522E-09
1.712000000E+00;9.292970512E-06;-1.510490645E-08
1.713000000E+00;9.706200259E-06;-3.503402653E-09
1.714000000E+00;1.035232280E-05;1.068141502E-08
1.715000000E+00;1.110224861E-05;9.641595592E-11
1.716000000E+00;1.199516505E-05;2.457154249E-08
1.717000000E+00;1.304410023E-05;-2.523344147E-09
1.718000000E+00;1.414711419E-05;-2.068300570E-08
1.719000000E+00;1.536728894E-05;-2.593563223E-08
1.720000000E+00;1.651689625E-05;-1.441827529E-08
1.721000000E+00;1.782991450E-05;-1.155637923E-08
1.722000000E+00;1.897540298E-05;-5.553181256E-08
1.723000000E+00;2.025385581E-05;-4.837319827E-08
1.724000000E+00;2.146929961E-05;-6.647192310E-08
1.725000000E+00;2.270316960E-05;-6.528411938E-08
1.726000000E+00;2.390286592E-05;-9.418752317E-08
1.727000000E+00;2.514426180E-05;-6.236523845E-08
1.728000000E+00;2.622644562E-05;-1.069423884E-07
1.729000000E+00;2.746850158E-05;-4.163708658E-08
1.730000000E+00;2.859110797E-05;-1.260337402E-07
1.731000000E+00;2.963365614E-05;-2.065735335E-08
1.732000000E+00;3.069200435E-05;-1.514728186E-07
1.733000000E+00;3.158615770E-05;-8.804339571E-08
1.734000000E+00;3.269483770E-05;-8.652676628E-08
1.735000000E+00;3.350809168E-05;-1.524384812E-07
1.736000000E+00;3.442861931E-05;-1.412623601E-07
1.737000000E+00;3.520813032E-05;-5.837894268E-08
1.738000000E+00;3.599311766E-05;-1.921343538E-07
1.739000000E+00;3.673227664E-05;-1.427826284E-07
1.740000000E+00;3.751643376E-05;-4.581314880E-08
1.741000000E+00;3.814622550E-05;-1.637613472E-07
1.742000000E+00;3.876337749E-05;-1.426424569E-07
1.743000000E+00;3.935318727E-05;-1.943102651E-07
1.744000000E+00;3.997587564E-05;-1.528791825E-07
1.745000000E+00;4.050533561E-05;-1.577393240E-07
1.746000000E+00;4.097049669E-05;-1.227305927E-07
1.747000000E+00;4.150984924E-05;-1.896305870E-07
1.748000000E+00;4.208222968E-05;-2.055424463E-07
1.749000000E+00;4.242876364E-05;-2.026899594E-07
1.750000000E+00;4.285698686E-05;-1.025046086E-07
1.751000000E+00;4.317909124E-05;-2.247354018E-07
1.752000000E+00;4.360975994E-05;-1.317717477E-07
1.753000000E+00;4.388431724E-05;-1.021808060E-07
1.754000000E+00;4.427420851E-05;-1.076377542E-07
1.755000000E+00;4.442772856E-05;-1.659395350E-07
1.756000000E+00;4.472494202E-05;-1.735106949E-07
1.757000000E+00;4.492802220E-05;-2.292330189E-07
1.758000000E+00;4.511823642E-05;-2.001427960E-07
1.759000000E+00;4.531012553E-05;-1.146184701E-07
1.760000000E+00;4.549191112E-05;-1.574797361E-07
1.761000000E+00;4.552701467E-05;-1.922370613E-07
1.762000000E+00;4.568337619E-05;-1.591373003E-07
1.763000000E+00;4.576777034E-05;-2.199244489E-07
1.764000000E+00;4.588267885E-05;-1.371545346E-07
1.765000000E+00;4.583680252E-05;-1.912731095E-07
1.766000000E+00;4.590478117E-05;-1.288872963E-07
1.767000000E+00;4.572912841E-05;-1.188693380E-07
1.768000000E+00;4.569622553E-05;-1.674313130E-07
1.769000000E+00;4.566461681E-05;-1.088667066E-07
1.770000000E+00;4.556971062E-05;-7.676462829E-09
1.771000000E+00;4.542058160E-05;-1.492472652E-07
1.772000000E+00;4.525366585E-05;-1.425817730E-07
1.773000000E+00;4.504466780E-05;-2.008432975E-07
1.774000000E+00;4.485141266E-05;-1.217362743E-07
1.775000000E+00;4.470416032E-05;-1.843718899E-07
1.776000000E+00;4.441974290E-05;-1.252511560E-07
1.777000000E+00;4.414981834E-05;-2.284020843E-07
1.778000000E+00;4.382505887E-05;-1.072243598E-07
1.779000000E+00;4.360180878E-05;-9.163128201E-08
1.780000000E+00;4.327080072E-05;-1.817599496E-07
1.781000000E+00;4.282437376E-05;-9.697953214E-08
1.782000000E+00;4.247114807E-05;-1.270714895E-07
1.783000000E+00;4.216859986E-05;-1.238486197E-07
1.784000000E+00;4.170122209E-05;-1.438708714E-07
1.785000000E+00;4.136501212E-05;-1.807598562E-07
1.786000000E+00;4.080934846E-05;-1.272298284E-07
1.787000000E+00;4.046019206E-05;-1.472024109E-07
1.788000000E+00;3.991880208E-05;-1.085108773E-07
1.789000000E+00;3.942074676E-05;-1.464889879E-07
1.790000000E+00;3.888212661E-05;-2.340945368E-07
1.791000000E+00;3.833579357E-05;-1.874817884E-07
1.792000000E+00;3.775205536E-05;-1.600384997E-07
1.793000000E+00;3.715459315E-05;-1.170100303E-07
1.794000000E+00;3.653120418E-05;-1.333240325E-07
1.795000000E+00;3.587015561E-05;-1.479204013E-07
1.796000000E+00;3.532708164E-05;-1.936669237E-07
1.797000000E+00;3.458404803E-05;-1.059408923E-07
1.798000000E+00;3.391629454E-05;-1.508064593E-07
1.799000000E+00;3.322981610E-05;-1.295500184E-07
1.800000000E+00;3.252002949E-05;-1.264068403E-07
1.801000000E+00;3.173184526E-05;-1.218426764E-07
1.802000000E+00;3.113689918E-05;-8.002929406E-08
1.803000000E+00;3.016023577E-05;-1.622839253E-07
1.804000000E+00;2.945742126E-05;-1.130194203E-07
1.805000000E+00;2.875225977E-05;-1.232432521E-07
1.806000000E+00;2.799302504E-05;-8.531192609E-08
1.807000000E+00;2.712366899E-05;-1.117515333E-07
1.808000000E+00;2.637257203E-05;-1.022587172E-07
1.809000000E+00;2.552934269E-05;-7.022865467E-08
1.810000000E+00;2.471991912E-05;-7.937945067E-08
1.811000000E+00;2.392579924E-05;-8.847987563E-08
1.812000000E+00;2.322916440E-05;-6.317746916E-08
1.813000000E+00;2.232796126E-05;-9.582598563E-08
1.814000000E+00;2.143116899E-05;-5.503549810E-08
1.815000000E+00;2.067119345E-05;-9.047542458E-08
1.816000000E+00;1.981123647E-05;-6.057121711E-08
1.817000000E+00;1.900534754E-05;-9.507271748E-08
1.818000000E+00;1.818553961E-05;-8.383103741E-08
1.819000000E+00;1.738450293E-05;-8.042148520E-08
1.820000000E+00;1.665439615E-05;-7.154586746E-08
1.821000000E+00;1.581766306E-05;-9.527692026E-08
1.822000000E+00;1.507266811E-05;-5.033917112E-08
1.823000000E+00;1.445697423E-05;-6.504561579E-08
1.824000000E+00;1.369991807E-05;-7.819271275E-08
1.825000000E+00;1.299077011E-05;-5.974977775E-08
1.826000000E+00;1.227267088E-05;-4.188104144E-08
1.827000000E+00;1.157601010E-05;-5.884174508E-08
1.828000000E+00;1.085657785E-05;-6.503680506E-08
1.829000000E+00;1.022270252E-05;-2.972605785E-08
1.830000000E+00;9.629803284E-06;-5.898894295E-08
1.831000000E+00;9.045513150E-06;-4.725025886E-08
1.832000000E+00;8.478115826E-06;-6.417897578E-08
1.833000000E+00;7.922959329E-06;-3.281196132E-08
1.834000000E+00;7.391779000E-06;-3.349005282E-08
1.835000000E+00;6.891624050E-06;-4.304889539E-08
1.836000000E+00;6.429454648E-06;-3.172918359E-08
1.837000000E+00;5.979979974E-06;-4.727066133E-08
1.838000000E+00;5.557302116E-06;-4.445864006E-08
1.839000000E+00;5.154100764E-06;-4.879984325E-08
1.840000000E+00;4.634837298E-06;-2.910720053E-08
1.841000000E+00;4.393791712E-06;-2.753833230E-08
1.842000000E+00;4.082691605E-06;-3.488820022E-08
1.843000000E+00;3.768422887E-06;-2.838038154E-08
1.844000000E+00;3.469378455E-06;-2.596936613E-08
1.845000000E+00;3.216314617E-06;-3.491011717E-08
1.846000000E+00;2.945524215E-06;-2.449919657E-08
1.847000000E+00;2.742485060E-06;-3.244851177E-08
1.848000000E+00;2.521000579E-06;-3.404901265E-08
1.849000000E+00;2.320367549E-06;-3.044411026E-08
1.850000000E+00;2.140828646E-06;-3.093443697E-08
1.851000000E+00;1.960502523E-06;-3.107050182E-08
1.852000000E+00;1.971214163E-06;-2.971648184E-08
1.853000000E+00;1.987374131E-06;-2.991825027E-08
1.854000000E+00;1.986831741E-06;-2.654490293E-08
1.855000000E+00;1.959815826E-06;-2.851247973E-08
1.856000000E+00;1.911735798E-06;-3.378108947E-08
1.857000000E+00;1.829036625E-06;-3.011218162E-08
1.858000000E+00;1.747856760E-06;-2.993840239E-08
1.859000000E+00;1.647754394E-06;-2.807412728E-08
1.860000000E+00;1.526145115E-06;-2.711604051E-08
1.861000000E+00;1.412668440E-06;-2.609795836E-08
1.862000000E+00;1.304750594E-06;-2.365719996E-08
1.863000000E+00;1.196701368E-06;-2.773278084E-08
1.864000000E+00;1.098908251E-06;-2.656459165E-08
1.865000000E+00;9.683341561E-07;-2.107195235E-08
1.866000000E+00;8.949499412E-07;-1.957930278E-08
1.867000000E+00;8.159913100E-07;-2.471145808E-08
1.868000000E+00;7.411078595E-07;-1.907521325E-08
1.869000000E+00;6.632673726E-07;-1.747551444E-08
1.870000000E+00;5.932908957E-07;-1.431593253E-08
1.871000000E+00;5.289676188E-07;-9.253159798E-09
1.872000000E+00;4.568711594E-07;-7.156879923E-09
1.873000000E+00;4.158425196E-07;-4.000772937E-10
1.874000000E+00;3.715881477E-07;-2.393095242E-10
1.875000000E+00;3.298055992E-07;2.492284699E-09
1.876000000E+00;2.891021476E-07;7.409455511E-09
1.877000000E+00;2.614395641E-07;9.380967015E-09
1.878000000E+00;2.324393633E-07;1.133100513E-08
1.879000000E+00;2.081970328E-07;1.416159763E-08
1.880000000E+00;1.744049987E-07;1.208057626E-08
1.881000000E+00;1.594330012E-07;1.673417633E-08
1.882000000E+00;1.391884864E-07;2.167656222E-08
1.883000000E+00;1.230235999E-07;2.086230831E-08
1.884000000E+00;1.097250627E-07;2.174397764E-08
1.885000000E+00;9.156004291E-08;2.815460649E-08
1.886000000E+00;8.270323306E-08;2.452821872E-08
1.887000000E+00;7.074682264E-08;2.674210309E-08
1.888000000E+00;5.920071062E-08;2.904765377E-08
1.889000000E+00;5.294834257E-08;2.907994249E-08
1.890000000E+00;4.187568324E-08;2.729688326E-08
1.891000000E+00;3.899863170E-08;3.328733236E-08
1.892000000E+00;3.597239594E-08;2.982968640E-08
1.893000000E+00;2.980757893E-08;2.893822617E-08
1.894000000E+00;2.399679952E-08;3.471961166E-08
1.895000000E+00;1.974822657E-08;3.788672862E-08
1.896000000E+00;1.942619314E-08;3.369564866E-08
1.897000000E+00;1.419629069E-08;3.369284834E-08
1.898000000E+00;1.168934175E-08;3.681767942E-08
1.899000000E+00;1.407010096E-08;3.656823318E-08
1.900000000E+00;9.427477983E-09;3.891995341E-08
1.901000000E+00;1.176582647E-08;3.530146343E-08
1.902000000E+00;1.137494716E-08;3.932395018E-08
1.903000000E+00;9.987016603E-09;3.723882278E-08
1.904000000E+00;1.066874813E-08;3.891386161E-08
1.905000000E+00;1.157842621E-08;3.614597953E-08
1.906000000E+00;7.474382616E-09;3.504471281E-08
1.907000000E+00;9.304407987E-09;3.798437311E-08
1.908000000E+00;9.305977116E-09;3.869593878E-08
1.909000000E+00;1.000201999E-08;3.785637890E-08
1.910000000E+00;6.126812449E-09;3.409080687E-08
1.911000000E+00;6.590645184E-09;3.957523309E-08
1.912000000E+00;6.972429156E-09;3.468378203E-08
1.913000000E+00;5.977716251E-09;3.593090818E-08
1.914000000E+00;3.327233736E-09;3.616075999E-08
1.915000000E+00;7.953149606E-09;3.751387830E-08
1.916000000E+00;7.764729997E-09;3.562395715E-08
1.917000000E+00;1.029587844E-08;3.342754601E-08
1.918000000E+00;7.024851980E-09;3.880217256E-08
1.919000000E+00;7.966507215E-09;3.545415879E-08
1.920000000E+00;5.837668619E-09;3.586449019E-08
1.921000000E+00;6.320903829E-09;3.438306273E-08
1.922000000E+00;7.074517237E-09;3.515005873E-08
1.923000000E+00;6.137754440E-09;3.679900716E-08
1.924000000E+00;7.841901774E-09;3.613201484E-08
1.925000000E+00;9.112510185E-09;3.669441636E-08
1.926000000E+00;8.024027052E-09;3.377370518E-08
1.927000000E+00;8.614724540E-09;3.556063164E-08
1.928000000E+00;7.189700336E-09;3.691022288E-08
1.929000000E+00;7.818916573E-09;3.651923675E-08
1.930000000E+00;7.387818635E-09;3.607846010E-08
1.931000000E+00;1.310461941E-08;3.465522375E-08
1.932000000E+00;1.344434560E-08;3.674370025E-08
1.933000000E+00;1.372704469E-08;3.714978000E-08
1.934000000E+00;2.154497315E-08;3.396677542E-08
1.935000000E+00;2.758209313E-08;3.843220518E-08
1.936000000E+00;3.652657846E-08;3.484553232E-08
1.937000000E+00;4.882908131E-08;3.668743566E-08
1.938000000E+00;6.435835555E-08;3.554917256E-08
1.939000000E+00;8.620132307E-08;3.644386266E-08
1.940000000E+00;1.127903968E-07;4.209935905E-08
1.941000000E+00;1.364838735E-07;4.503534236E-08
1.942000000E+00;1.729722990E-07;4.942846155E-08
1.943000000E+00;2.196797621E-07;4.927229466E-08
1.944000000E+00;2.376243916E-07;5.355790838E-08
1.945000000E+00;2.679263811E-07;5.755420196E-08
1.946000000E+00;3.095424344E-07;6.172835808E-08
1.947000000E+00;3.569624970E-07;6.404795326E-08
1.948000000E+00;4.005782335E-07;6.304242644E-08
1.949000000E+00;4.808319450E-07;6.775469455E-08
1.950000000E+00;5.228773555E-07;6.577313994E-08
1.951000000E+00;5.896103435E-07;6.861671547E-08
1.952000000E+00;6.587640445E-07;6.747852369E-08
1.953000000E+00;7.417219445E-07;7.053139345E-08
1.954000000E+00;8.331411266E-07;6.778053126E-08
1.955000000E+00;9.604209307E-07;6.793505403E-08
1.956000000E+00;1.031304189E-06;6.942706123E-08
1.957000000E+00;1.138761019E-06;6.901048800E-08
1.958000000E+00;1.257408989E-06;6.909749913E-08
1.959000000E+00;1.401473134E-06;6.940858565E-08
1.960000000E+00;1.529378155E-06;6.646765125E-08
1.961000000E+00;1.686321842E-06;6.696048634E-08
1.962000000E+00;1.911117262E-06;5.767901812E-08
1.963000000E+00;2.010440607E-06;6.578642376E-08
1.964000000E+00;2.189466236E-06;7.029342525E-08
1.965000000E+00;2.379777726E-06;6.334576966E-08
1.966000000E+00;2.579164910E-06;6.610724884E-08
1.967000000E+00;2.789641131E-06;6.876156354E-08
1.968000000E+00;3.010026391E-06;5.795100670E-08
1.969000000E+00;3.243341556E-06;5.579194979E-08
1.970000000E+00;3.495568440E-06;6.415262682E-08
1.971000000E+00;3.767801042E-06;5.670461702E-08
1.972000000E+00;4.036780936E-06;5.047706700E-08
1.973000000E+00;4.342749445E-06;5.300224650E-08
1.974000000E+00;4.776509812E-06;5.654508890E-08
1.975000000E+00;5.015497182E-06;5.743021676E-08
1.976000000E+00;5.350163718E-06;5.298708067E-08
1.977000000E+00;5.731377994E-06;4.164678556E-08
1.978000000E+00;6.142697563E-06;5.228389288E-08
1.979000000E+00;6.551138922E-06;4.791521279E-08
1.980000000E+00;7.007189773E-06;5.793312953E-08
1.981000000E+00;7.487750244E-06;4.271709486E-08
1.982000000E+00;7.944348623E-06;2.434280136E-08
1.983000000E+00;8.461766070E-06;4.298920528E-08
1.984000000E+00;8.994513111E-06;2.280669025E-08
1.985000000E+00;9.737750685E-06;6.384448688E-09
1.986000000E+00;1.015110356E-05;2.411633232E-08
1.987000000E+00;1.072947556E-05;2.331016018E-08
1.988000000E+00;1.131300109E-05;-6.783017260E-09
1.989000000E+00;1.192216037E-05;1.804696206E-08
1.990000000E+00;1.257733275E-05;-1.705454295E-08
1.991000000E+00;1.330678879E-05;1.391280547E-08
1.992000000E+00;1.391536681E-05;-2.841067358E-08
1.993000000E+00;1.457550617E-05;-1.967694187E-08
1.994000000E+00;1.527895000E-05;-3.721752192E-08
1.995000000E+00;1.596317864E-05;-2.257371846E-08
1.996000000E+00;1.664394418E-05;-2.256978017E-08
1.997000000E+00;1.732394992E-05;-2.246648101E-08
1.998000000E+00;1.809757774E-05;-3.436260332E-08
1.999000000E+00;1.902983261E-05;-5.117198509E-08
2.000000000E+00;1.958869767E-05;-4.078061682E-08
2.001000000E+00;2.031849964E-05;-5.564811092E-10
